Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Direct Flights,Total Seats
countryName:France,,Paris-De Gaulle,,,ISB,Benazir Bhutto Intl,Islamabad,,Pakistan,1,357
countryName:France,,Paris-De Gaulle,,,LHE,Allama Iqbal Intl,Lahore,,Pakistan,1,357
countryName:France,,Paris-De Gaulle,,,SVX,Koltsovo Airport,Yekaterinburg,UF,Russian Federation,2,336
countryName:France,,Paris-De Gaulle,,,JED,King Abdulaziz Intl,Jeddah,,Saudi Arabia,1,330
countryName:France,,Paris-De Gaulle,,,ESB,Esenboga,Ankara,,Turkey,1,316
countryName:France,,Lyon,,,BLJ,Mostepha Ben Boulaid,Batna,,Algeria,2,302
countryName:France,,Paris-De Gaulle,,,LCA,Larnaca,Larnaca,,Cyprus,1,290
countryName:France,,Bordeaux,,,OLB,Costa Smeralda,Olbia,,Italy,2,286
countryName:France,,Paris-De Gaulle,,,TIV,Tivat,Tivat,,Montenegro,2,232
countryName:France,,Paris-De Gaulle,,,JIB,Ambouli International,Djibouti,,Djibouti,1,208
countryName:France,,Paris-De Gaulle,,,VXE,San Pedro,Sao Vicente Island,,Cape Verde,1,198
countryName:France,,Paris-De Gaulle,,,TBS,Novo Alexeyevka International,Tbilisi,,Georgia,1,194
countryName:France,,Paris-De Gaulle,,,AYT,Antalya,Antalya,,Turkey,1,189
countryName:France,,Paris-De Gaulle,,,DSA,Robin Hood,Doncaster/Sheffield,EN,United Kingdom,1,176
countryName:France,,Paris-De Gaulle,,,ELU,Guemar,El Oued,,Algeria,1,151
countryName:France,,Paris-De Gaulle,,,BSK,Mohamed Khider,Biskra,,Algeria,1,151
countryName:France,,Paris-De Gaulle,,,ASB,Ashgabat International,Ashgabat,,Turkmenistan,1,144
countryName:France,,Bordeaux,,,FNC,Madeira Airport,Madeira,,Portugal,1,143
countryName:France,,Paris-De Gaulle,,,GYD,Heydar Aliyev,Baku,,Azerbaijan,1,122
